,0,Atoms
3566,CN(C)CCCCC(=O)Nc1ccc(NC(=S)NC(=O)c2ccc(C(C)(C)C)cc2)cc1,32
3567,O=C1/C(=C/c2cccs2)CCC/C1=C\c1cccs1,19
3568,Cn1c2cc(S(C)=O)sc2c2cnn(Cc3cccc(N)c3)c(=O)c21,25
3569,COc1ccc(C[C@H](C)[C@H](C)Cc2ccc(OC)c(OC)c2)cc1OC,26
3570,C#CC1(OCC(O)CN2CCN(c3cccc(C(F)(F)F)c3)CC2)CCCCC1,29
3571,CC(C)(C)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1,35
3572,CCN(CC)C(=O)N[C@H]1CC2c3cccc4[nH]cc(c34)CC2N(C)C1,25
3573,CC(CC(c1ccccc1)c1ccccc1)NC(C)(C)C,21
3574,O=c1n(CC2CO2)c(=O)n(CC2CO2)c(=O)n1CC1CO1,21
3575,CC1(O)CCC(C(C)(C)O)CC1,12
3576,CC1C(=O)C(=O)[C@@H]2O[C@@H]2C1=O,11
3577,Cc1ccc2c(c1CCC(=O)O)CC[C@@H](NS(=O)(=O)c1ccc(Cl)cc1)C2,27
3578,CCO[C@@H](Cc1ccc(OCCc2ccc(OS(C)(=O)=O)cc2)cc1)C(=O)O,28
3579,CCC(=O)O[C@H]1CCC2C3CCC4=CC(=O)CC[C@]4(C)C3CC[C@@]21C,25
3580,CCCCCCCCCCCCCCSCC(=O)O,19
3581,NCCNCCNCCNCCN,13
3582,Nc1nc(O)c2c(n1)NCC(CNc1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1)N2,32
3583,COc1ccc(CC2NCCc3cc(OC)c(OC)cc32)cc1OC,25
3584,O=C1NC(O)CCN1[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,17
3585,CN(C)C(=S)SC(=S)N(C)C,11
3586,COc1ccc2cc1Oc1ccc(cc1)C[C@H]1c3cc(c(OC)cc3CCN1C)Oc1c(OC)c(OC)cc3c1[C@H](C2)N(C)CC3,46
3587,NC(C(=O)O)c1nnn[nH]1,10
3588,c1cc2c(cc1C1CCCCC1)c1c3n2CCNC3CCC1,22
3589,O=C1C(=O)C(O)C(=O)C(=O)C1O,12
3590,O=C(Nc1ccc(N2CCC(C(=O)N3CCOCC3)CC2)cc1)c1cnc(Oc2ccccc2)nc1,36
3591,CCN1/C(=C/C(C)=O)Sc2ccc(OC)cc21,17
3592,CN1C/C=C/CCOc2cccc(c2)-c2ccnc(n2)Nc2cccc(c2)C1,28
3593,Cc1cc(-c2cc(O)ccc2Cl)cc2nnc(Nc3ccc(OCCN4CCCC4)cc3)nc12,34
3594,Nc1nc(N)c2nc(-c3cccc(O)c3)cnc2n1,19
3595,Cc1cc(-c2cc(OC(=O)c3ccccc3)ccc2Cl)cc2nnc(Nc3ccc(OCCN4CCCC4)cc3)nc12,42
3596,Cc1cnc(Nc2ccc(N3CCN(C)CC3)cc2)nc1Nc1cccc(S(=O)(=O)NC(C)(C)C)c1,36
3597,Cc1cnc(Nc2ccc(OCCN3CCCC3)cc2)nc1Nc1cccc(S(=O)(=O)NC(C)(C)C)c1,37
3598,CC(C)Oc1ccc(-c2nn([C@@H](C)c3oc4ccc(F)cc4c(=O)c3-c3cccc(F)c3)c3ncnc(N)c23)cc1F,42
3599,Cc1cc(C(C)Nc2ccccc2)c2nc(N3CCOCC3)cc(=O)n2c1,27
3600,Nc1nc(N)c2nc(-c3cccc(O)c3)c(-c3cccc(O)c3)nc2n1,26
3601,Cn1c(COP(=O)(NCCBr)NCCBr)cnc1[N+](=O)[O-],21
3602,COc1cc(C[C@H]2c3cc(OC)c(OC)cc3CCN2C)c(Oc2cc3c(cc2OC)-c2c(OC)c(OC)cc4c2[C@H](C3)N(C)CC4)cc1OC,51
3603,O=C1CCC(N2C(=O)c3ccccc3C2=O)C(=O)N1,19
3604,Cn1cnc2c1c(=O)[nH]c(=O)n2C,13
3605,CCNC1=N[C@H]2[C@H](O[C@H](CO)[C@@H](O)[C@@H]2O)S1,16
3606,Cc1ncc(C[n+]2csc(CCOP(=O)(O)OP(=O)(O)O)c2C)c(N)n1,26
3607,O=C(NCc1ccccc1)c1csc(Nc2ccncn2)n1,22
3608,O=C(O)CCCCC1CCSS1,12
3609,OCCSCCO,7
3610,CC[Hg]Sc1ccccc1C(=O)O,13
3611,S=C(NC1CCCCC1)N1CCC(c2c[nH]cn2)CC1,20
3612,COC(=O)NC(=S)Nc1ccccc1NC(=S)NC(=O)OC,22
3613,CSc1ccc2c(c1)N(CCC1CCCCN1C)c1ccccc1S2,25
3614,O=C(O)CNC(=O)C(CS)Cc1ccccc1,17
3615,CCCCCCCCCCCCCCCC[N+](C)(C)CCN(Cc1ccc(OC)cc1)c1ncccn1,37
3616,CC(O)(C(=O)O)[C@@H](CC(=O)O)C(=O)O.CC(O)(C(=O)O)[C@H](CC(=O)O)C(=O)O,28
3617,Cc1ccc(C(C)C)c(O)c1,11
3618,Cc1cc(OI)c(C(C)C)cc1-c1cc(C(C)C)c(OI)cc1C,24
3619,CN(C)C/C=C/C(=O)Nc1ccc(C(=O)Nc2cccc(Nc3ncc(Cl)c(-c4c[nH]c5ccccc45)n3)c2)cc1,41
3620,CN(C)CCCC(=O)Nc1ccc(C(=O)Nc2cccc(Nc3ncc(Cl)c(-c4c[nH]c5ccccc45)n3)c2)cc1,41
3621,CN(C)C/C=C/C(=O)Nc1cccc(C(=O)Nc2cccc(Nc3ncc(Cl)c(-c4c[nH]c5ccccc45)n3)c2)c1,41
3622,Nc1nc(NC2CC2)cc(-c2cccc(Cl)c2Cl)n1,19
3623,Cc1ccccc1CN1CC2=C(CCN(Cc3ccccc3)C2=O)N2CCN=C12,29
3624,Cc1ccccc1CN1C2=NCCN2C(=O)C2=C1CCN(Cc1ccccc1)C2,29
3625,Cc1ccccc1CN1CC2=C(CCN(Cc3ccccc3)C2=O)N2CCN=C12,29
3626,Cc1ccccc1CN1C2=NCCN2C(=O)C2=C1CCN(Cc1ccccc1)C2,29
3627,O=c1sn(-c2cccc3ccccc23)c(=O)n1Cc1ccccc1,24
3628,O=C(O)COc1ccc(C(=O)c2cccs2)c(Cl)c1Cl,20
3629,COc1ccc2cc(-c3nc(-c4ccc(S(C)=O)cc4)[nH]c3-c3ccncc3)ccc2c1,32
3630,CC1(NC2=NS(=O)(=O)c3sc(Cl)cc3N2)CC1,17
3631,CC(C)(Oc1ccc(Cl)cc1)C(=O)N1CSCC1C(=O)O,21
3632,O=C(O)C1CSCN1,8
3633,Nc1nc(S)c2ncn([C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)c2n1,20
3634,CN/C(=N\C#N)NCCSCc1csc(N=C(N)N)n1,20
3635,O=c1oc2cc(O)ccc2s1,11
3636,Cn1cncc1[C@@](N)(c1ccc(Cl)cc1)c1ccc2c(c1)c(-c1cccc(Cl)c1)cc(=O)n2C,34
3637,O=C(O)C(=O)c1cn(Cc2ccccc2)c2ccc(-c3ccc(OC(F)(F)F)cc3)cc12,32
3638,CSc1ccccc1OCC(O)CNC(C)C,17
3639,CCOC(=O)Nc1ccc2c(c1)N(C(=O)CN(C)C)c1ccccc1CC2,27
3640,Nc1n[n+]([O-])c2ccccc2[n+]1[O-],13
3641,C#Cc1cnc2[nH]c(=O)n(C(CC)CC)c2n1,17
3642,Cl[Ti](Cl)(C1C=CC=C1)C1C=CC=C1,13
3643,O=C1NC(=O)[C@@H](c2cn3c4c(cccc24)CCC3)[C@@H]1c1c[nH]c2ccccc12,28
3644,COc1cc2nccc(Oc3ccc(NC(=O)Nc4cc(C)on4)c(Cl)c3)c2cc1OC,32
3645,Cc1ccc(CCCO)c(NCc2ccc3nc(NCCCN4CCOCC4)n(Cc4nc(C)ccc4O)c3c2)c1,41
3646,COc1ccc2c(c1)C=C1Cn3c-2c(C2CCCCC2)c2ccc(cc23)C(=O)NS(=O)(=O)N(C)CCOCCN(C)C1=O,43
3647,O=C(NC(=O)c1c(F)cccc1Cl)NC1c2ccccc2-c2ccccc21,27
3648,CCCCCCC(=O)OC1CC(C)(C)NC(C)(C)C1,19
3649,COc1cc(/C=C/c2ccc(OC)cc2OC)cc(OC)c1,22
3650,CO[C@H]1[C@H]([C@@]2(C)O[C@@H]2CC=C(C)C)[C@]2(CC[C@H]1OC(=O)NC(=O)CCl)CO2,27
3651,CCOC(=O)NNc1nncc2ccccc12,17
3652,Cc1ccccc1OCC(O)CNCCOc1ccc(C(N)=O)cc1,25
3653,Cc1ccc(C(=O)c2cc(O)c(O)c([N+](=O)[O-])c2)cc1,20
3654,Cc1cccc(Oc2cnc(=O)[nH]c2)c1,15
3655,Cc1ccc(NC2=NCCN2)c(Cl)c1,14
3656,COc1ccc2c(C(=S)N(C)CC(=O)O)cccc2c1C(F)(F)F,24
3657,CCCc1c(OCCCCc2nnn[nH]2)ccc(C(C)=O)c1O,23
3658,CC(=O)c1ccc2c(c1)[C@H](NC(=O)c1ccc(F)c(Cl)c1)[C@H](O)C(C)(C)O2,27
3659,CCOC(=O)N1c2ccc(C(F)(F)F)cc2[C@@H](N(Cc2cc(C(F)(F)F)cc(C(F)(F)F)c2)C(=O)OC)C[C@H]1CC,41
3660,Nc1ccn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)n1,16
3661,CCC(=O)N1CCN(c2ccc(-n3c(=O)ccc4cnc5ccc(-c6cnc7ccccc7c6)cc5c43)cc2C(F)(F)F)CC1,45
3662,Nc1ccc(-c2ccc3ncc4ccc(=O)n(-c5cccc(C(F)(F)F)c5)c4c3c2)cn1,32
3663,CC(C)C[C@@H](C(=O)N[C@H](C(=O)OC1CCCC1)c1ccccc1)[C@H](O)C(=O)NO,29
3664,N#Cc1cn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c2ncnc(N)c12,21
3665,COc1ccc(N2CCOCC2)c2sc(NC(=O)N3CCC(C)(O)CC3)nc12,28
3666,Cc1cc(Nc2cc(N3CCN(C)CC3)nc(Sc3ccc(NC(=O)C4CC4)cc3)n2)n[nH]1,33
3667,CC(C)(O)c1ccn2c(-c3ccc(F)c(-c4ccc(F)cc4C#N)c3)cnc2c1F,30
3668,CN1CCN(Cc2ccc(Nc3ncc(Cl)c(Nc4ccccc4S(=O)(=O)N(C)C)n3)cc2)CC1,35
3669,NC(=O)Nc1sc(-c2ccc(F)cc2)cc1C(N)=O,19
3670,O=S(=O)(O)c1ccc(-c2c3nc(c(-c4ccc(S(=O)(=O)O)cc4)c4ccc([nH]4)c(-c4ccc(S(=O)(=O)O)cc4)c4nc(c(-c5ccc(S(=O)(=O)O)cc5)c5ccc2[nH]5)C=C4)C=C3)cc1,64
3671,CCCCNc1c(C(=O)OCC)c(C)nc2c1cnn2CC,22
3672,Clc1ccccc1C(c1ccccc1)(c1ccccc1)n1cccn1,25
3673,N#CC(c1ccccc1)(c1ccccc1)c1ccccc1Cl,22
3674,NCCCS(=O)(=O)O,8
3675,CCCCC/C=C\C=C\CCCCCCCCC(=O)O,20
3676,CCCCCCCC/C=C/C(=O)O,13
3677,O=C(O)C1CCC(c2cc3cccnc3c(-c3cccc(F)c3)n2)CC1,26
3678,O=C(O)/C=C/CO,7
3679,COc1ccc(/C=C/C(=O)O)cc1,13
3680,CCn1c(=O)n(C2=C(CO)CN(CC3CCCCCCC3)CC2)c2ccccc21,29
3681,C[C@@H]([C@@H](O)c1ccc(O)cc1)N1CCC(O)(c2ccccc2)CC1,24
3682,CC1Oc2ccccc2CC1N(C)C,14
3683,C(#CCN1CCCC1)CN1CCCC1,14
3684,COc1cc2c(cc1OC)-c1c/c(=N\c3c(C)cc(C)cc3C)n(C)c(=O)n1CC2,30
3685,NC(=O)c1cc(N2CC2)c([N+](=O)[O-])cc1[N+](=O)[O-],18
3686,CC(=O)OCC(COC(C)=O)OC(C)=O,15
3687,NC(=S)N/N=C/c1ncccc1N,13
3688,Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1Cl)=NC2,23
3689,CCOC1O[C@H]([C@@H](COCc2ccccc2)OCc2ccccc2)[C@H](OCc2ccccc2)[C@H]1O,35
3690,O=C(Nc1ccc(Br)cc1)c1cc(Br)cc(Br)c1O,19
3691,OCC(Br)(Br)Br,6
3692,CCCC(=O)OCC(COC(=O)CCC)OC(=O)CCC,21
3693,ClCCN(CCCl)CCCl,10
3694,ClC=C(Cl)Cl,5
3695,CC(/C=C/C(=O)NO)=C\[C@@H](C)C(=O)c1ccc(N(C)C)cc1,22
3696,Cn1nc(N)c2cn([C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)c3ncnc1c23,23
3697,O=C(Nc1ccc(Cl)cc1)Nc1ccc(Cl)c(Cl)c1,19
3698,Oc1cc(Cl)ccc1Oc1ccc(Cl)cc1Cl,17
3699,C[n+]1cccc(C(=O)O)c1,10
3700,FC(F)(F)c1ccccc1-n1ccnc1,15
3701,COc1cc(CC2NCCc3cc(O)c(O)cc32)cc(OC)c1OC,25
3702,C=CC(=O)OCC(CC)(COC(=O)C=C)COC(=O)C=C,21
3703,CC(C)C(C)(C)C,7
3704,CC(C)[C@]12O[C@H]1[C@@H]1O[C@@]13[C@@]1(C)CCC4=C(COC4=O)[C@@H]1C[C@@H]1O[C@@]13[C@@H]2O,26
3705,O=c1[nH]c(=O)n(Cl)c(=O)n1Cl,11
3706,NCC(=O)N1CCC[C@H]1C(=O)N[C@@H](CCC(=O)O)C(=O)O,21
3707,Cc1c(C)c2c(c(C)c1O)CCC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2,31
3708,Cc1c(C)c2c(c(C)c1O)CCC(C)(C(=O)O)O2,18
3709,O=C(O)c1ccccc1NCCc1ccccc1,18
3710,NC(CO)(CO)CO,8
3711,Cc1cc(C)cc(C(=O)OC2CC3CCC(C2)N3C)c1,20
3712,COc1ccc2c(c1)c(CC(=O)OCC(C(=O)O)c1ccccc1)c(C)n2C(=O)c1ccc(Cl)cc1,36
3713,N[C@H]1[C@@H]2CN(c3nc4c(cc3F)c(=O)c(C(=O)O)cn4-c3ccc(F)cc3F)C[C@H]12,30
3714,CCC(CO)(C(=O)OC1CC2CCC(C1)[N+]2(C)C)c1ccccc1,24
3715,S=C(NCCc1ccccn1)Nc1ccc(Br)cn1,19
3716,C[C@@H]1O[C@@H](OC[C@H]2O[C@@H](Oc3c(-c4ccc(OCCO)c(OCCO)c4)oc4cc(OCCO)cc(O)c4c3=O)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O,52
3717,COc1ccsc1CNCC[C@@]1(c2ccccn2)CCOC2(CCCC2)C1,27
3718,O=C1c2ccccc2-n2c1nc1ccccc1c2=O,19
3719,C/C(=C\c1ccc(C(=O)O)cc1)c1ccc2c(c1)C(C)(C)CCC2(C)C,26
3720,Cc1ccc(-c2csc3ncnc(SCCC(=O)O)c23)cc1,22
3721,CCOC(=O)c1ccccc1OC(=O)CCCCCCCC(=O)Oc1ccccc1C(=O)OCC,35
3722,CN1CCc2c(c3ccccc3n2Cc2ccc(C(=O)NO)cc2)C1,25
3723,Cc1cc(Nc2ncnc3ccc(NC4=NC(C)(C)CO4)cc23)ccc1Oc1ccn2ncnc2c1,36
3724,N#CCc1ccccc1C#Cc1ccc(CCC(=O)O)c(F)c1,23
3725,Cc1ccc(-c2ccc(F)cc2COc2ccc(CCC(=O)O)cc2)cc1,27
3726,CC(C)c1ccccc1Cc1cc(C(=O)Nc2ccc(S(=O)(=O)c3ccccc3C(C)(C)C)cc2)c(O)c(O)c1O,41
3727,Nc1cccc(-c2cc3c(Oc4cccc(O)c4)ncnc3[nH]2)c1,24
3728,CC[C@H](C)[C@H](NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@@H](NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H](N)CC(=O)O)C(C)C)C(=O)N[C@@H](Cc1c[nH]cn1)C(=O)N1CCC[C@H]1C(=O)O,64
3729,CC(C)(C)C(=O)/C(=N/c1ccc(Cl)cc1)NNc1ccc(Cl)cc1,24
3730,C1CO1.C=O.CC(C)(C)CC(C)(C)c1ccc(O)cc1,20
3731,COc1cc2ncc(-c3ccccc3)nc2cc1OC,20
3732,COc1cc2ncnc(Nc3cccc(Cl)c3)c2cc1OC,22
3733,N#CC(C#N)=Cc1ccc(O)c(O)c1,14
3734,N#C/C(=C\c1ccc(O)c(O)c1)C(=O)Nc1ccccc1,21
3735,COc1cc(/C=C(\C#N)C(N)=O)cc(CSc2nc3ccccc3s2)c1O,27
3736,C[C@H](NC(=O)/C(C#N)=C/c1ccc(O)c(O)c1)c1ccccc1,23
3737,CC(C)(C)c1cc(/C=C(\C#N)C(N)=S)cc(C(C)(C)C)c1O,22
3738,N#C/C(=C\c1ccc(O)c(O)c1)C(N)=O,15
3739,CC(C)(C)c1cc(C=C(C#N)C#N)cc(C(C)(C)C)c1O,21
3740,CS/C(N)=C(C#N)/C(C#N)=C(\N)SC,14
3741,N#CC(=C(/N)Sc1ccccc1N)/C(C#N)=C(/N)Sc1ccccc1N,26
3742,N#CC(=C(/N)Sc1ccccc1N)/C(C#N)=C(\N)Sc1ccccc1N,26
3743,N#CC(=C(/N)Sc1ccccc1N)/C(C#N)=C(/N)Sc1ccccc1N,26
3744,N#CC(=C(/N)Sc1ccccc1N)/C(C#N)=C(\N)Sc1ccccc1N,26
3745,CC(C)C(=O)c1ccc(O)c(O)c1,13
3746,NS(=O)(=O)c1ccc(NC(=O)Nc2ccc(F)cc2)cc1,21
3747,CCN(CC)CCO[C@H]1CC[C@@]2(C)C(=CC[C@H]3[C@@H]4CCC(=O)[C@@]4(C)CC[C@@H]32)C1,28
3748,CN(C(=O)Cc1ccc(Cl)c(Cl)c1)[C@H]1CCCC[C@@H]1N1CCCC1,24
3749,CN(C(=O)c1ccc(Cl)c(Cl)c1)[C@@H]1CCCC[C@@H]1N1CCCC1,23
3750,C[C@H](NC(=O)[C@@H](Cc1c[nH]c2ccccc12)NC(=O)[C@@H](N)Cc1cnc[nH]1)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@H](Cc1ccccc1)C(=O)N[C@@H](CCCCN)C(N)=O,64
3751,CCCN(CCC)C1Cc2cc(OC)c(OC)cc2C1,20
3752,N[C@@H](CCNCc1ccc(Cl)cc1)C(=O)N1CCCCC1,21
3753,Clc1ccc(C2=CCCC3CCC2N3)cn1,16
3754,NC(Cn1ccc(=O)n(Cc2ccccc2C(=O)O)c1=O)C(=O)O,24
3755,N[C@@H](Cn1ccc(=O)n(Cc2ccccc2C(=O)O)c1=O)C(=O)O,24
3756,Cc1cn(C[C@H](N)C(=O)O)c(=O)n(Cc2ccsc2C(=O)O)c1=O,24
3757,Oc1c(CN2CCCC2)cc(COCc2ccccc2)c2cccnc12,26
3758,c1ccc(C(NCc2cccnc2)(c2ccccc2)c2ccccc2)cc1,27
3759,CCCCNNC(=O)c1ccc(Br)cc1,15
3760,CCCN(CCC)[C@@H]1CCc2c(OC)cccc2[C@@H]1C,20
3761,Cc1cc(CCC[C@H](CC(=O)NO)C(=O)N[C@H](C(=O)N[C@H](C)c2ccccc2)C(C)(C)C)ccc1-c1ccccc1,41
3762,NC(=O)c1noc([C@H](CCCC2CCCCC2)CC(=O)NO)n1,23
3763,N#C/C(=C\c1cn(-c2ccccc2)c2ccccc12)C(=O)O,22
3764,CC1Sc2c(C(=O)O)c(=O)c3cc(F)c(N4CCNCC4)cc3n21,24
3765,CN(C)CCN1C(=O)c2cccc3cc(NC(N)=O)cc(c23)C1=O,24
3766,O=C(NCC(=O)N1CCCCC1)Nc1ccc2nnsc2c1,22
3767,NC(=O)c1nc(Nc2ccccc2)sc1NC(=O)C1CCCCC1,24
3768,O=C(c1cccc(Br)c1)N1CCC(N2CCCC2)CC1,20
3769,COc1cc2c(NC3CCN(C)CC3)nc(N3CCCN(C)CC3)nc2cc1OCCCN(C)C,35
3770,COc1cc2c(NC3CCN(C)CC3)nc(N3CCCN(C)CC3)nc2cc1OCCOCCN(C)C,37
3771,COc1cc2c(NC3CCN(CC4CCCCC4)CC3)nc(N3CCCN(C(C)C)CC3)nc2cc1OCCCN1CCCCC1,46
3772,COc1cc2c(NC3CCN(C(C)C)CC3)nc(C3CCCCC3)nc2cc1OCCCN1CCCC1,37
3773,COc1cc2c(NC3CCN(C(C)C)CC3)nc(N3CCC(F)(F)CC3)nc2cc1OCCCN1CCCC1,39
3774,COc1cc2c(NC3CCN(C4CCCCC4)CC3)nc(N3CCCN(C(C)C)CC3)nc2cc1OCCCN1CCCCC1,45
3775,COc1cc2c(N(C)C3CCN(C(C)C)CC3)nc(C3CCCCC3)nc2cc1OCCCN1CCCC1,38
3776,O=C(c1ccc(C(=O)N2CCC(N3CCCC3)CC2)c(Nc2ccccc2)c1)N1CCC(N2CCCC2)CC1,39
3777,CCCc1cc(C)[nH]c(=O)c1CNC(=O)c1cc(-c2ccc(N3CCN(C(C)C)CC3)nc2)cc2c1cnn2C(C)C,42
3778,CCCCNc1ncc2c(-c3ccc(CN4CCN(C)CC4)cc3)cn([C@H]3CC[C@H](O)CC3)c2n1,35
3779,CCCCNc1ncc(-c2ccc(CN3CCOCC3)cn2)c(N[C@H]2CC[C@H](O)CC2)n1,32
3780,O=C(c1cncc(Br)c1)N1CCC(N2CCCC2)CC1,20
3781,O=C(COc1cccc2c(=O)[nH]ccc12)c1ccccc1,21
3782,Cn1ncc(Cl)c1-c1cc(C(=O)N[C@H](CN)Cc2ccc(F)c(F)c2)oc1Cl,28
3783,Oc1ccnc(O)n1,8
3784,NC(=O)c1cccc(-c2cccc(OC(=O)NC3CCCCC3)c2)c1,25
3785,CCOC(N)=O,6
3786,O=c1[nH]c(=O)c2[nH]c(=O)[nH]c2[nH]1,12
3787,O=c1ccn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)[nH]1,17
3788,O=c1ccn([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]2O)c(=O)[nH]1,29
3789,CN1CCN(Cc2ccc(-c3cnc4[nH]cc(-c5ccc6[nH]ccc6c5)c4c3)cc2)CC1,32
3790,C[C@H](CCC(=O)NCCS(=O)(=O)O)[C@H]1CC[C@H]2[C@@H]3[C@@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C,34
3791,C[C@@H]1[C@H]2C3=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@@]4(C)[C@]3(C)CC[C@@]2(C(=O)O)CC[C@H]1C,33
3792,CC(=O)c1c(O)c(C)c(O)c2c1OC1=CC(=O)C(C(C)=O)C(=O)[C@@]12C,25
3793,COc1cc(CN2CCN(c3ccc(F)cc3)CC2)cc(OC)c1OC,26
3794,CC(C)[C@@H](N)C(=O)O,8
3795,Cc1onc(-c2ccccc2)c1-c1ccc(S(N)(=O)=O)cc1,22
3796,CCC(C)C(CC)C(N)=O,10
3797,CCCC(CCC)C(=O)NCC(N)=O,14
3798,C/C=C/C[C@@H](C)C(=O)[C@H]1C(=O)N[C@@H](C(C)C)C(=O)N(C)CC(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@H](C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](C(C)C)C(=O)N1C,86
3799,COc1cc(C=O)ccc1O,11
3800,COc1cc(CCC(C)=O)ccc1O,14
3801,COc1cc(C(=S)N2CCOCC2)ccc1O,17
3802,Fc1ccc(C(OCCN2CCN(CCCc3ccccc3)CC2)c2ccc(F)cc2)cc1,33
3803,CCc1c(C(=O)C(N)=O)c2c(OCC(=O)O)cccc2n1Cc1ccccc1,28
3804,Clc1ccc(Nc2nnc(Cc3ccncc3)c3ccccc23)cc1,25
3805,CC[C@H](NC(=O)[C@H](CS(=O)(=O)CC1CC1)N[C@@H](c1ccc(F)cc1)C(F)(F)F)C(=O)C(=O)NC1CC1,36
3806,CO[C@H]1CC[C@H](N(c2cc(C3=CCCCC3)sc2C(=O)O)C(=O)[C@H]2CC[C@H](C)CC2)CC1,32
3807,CS(=O)(=O)c1ccc(-c2cnc(N)c(C(=O)Nc3ccccc3)n2)cc1,26
3808,CNCc1ccc(-c2cc(-c3nc(-c4ccc(S(=O)(=O)C(C)C)cc4)cnc3N)on2)cc1,33
3809,O=C(O)[C@@H](c1ccc(OCc2ccc3ccccc3n2)cc1)C1CCCC1,27
3810,C[C@@]1(c2nc3c(C(N)=O)cccc3[nH]2)CCCN1,18
3811,CC(C)(C)S(=O)(=O)N[C@H]1CC[C@H](C(=O)Nc2ccc(C(F)(F)F)cn2)CC1,27
3812,N#Cc1ccc(COC[C@H]2O[C@@H](n3c(NCc4ccc(Cl)c(Cl)c4)nc4c(N)ncnc43)[C@H](O)[C@@H]2O)cc1,38
3813,CCNC(=O)c1[nH]nc(-c2cc(Cl)c(O)cc2O)c1-c1ccc(OC)cc1,27
3814,C[C@@H]1O[C@@H](O[C@@H]2[C@@H](O)[C@H](OCCc3ccc(O)c(O)c3)O[C@H](CO)[C@H]2OC(=O)/C=C/c2ccc(O)c(O)c2)[C@H](O)[C@H](O)[C@H]1O,44
3815,CC(C)(C)c1ccc(S(=O)(=O)Nc2ccc(Cl)cc2C(=O)c2cc[n+]([O-])cc2)cc1,30
3816,CC(C)(Sc1ccncc1-c1ccc(C#N)c2ccccc12)C(=O)O,25
3817,COc1ccc(N(C)c2nc(C)nc3ccccc23)cc1,21
3818,O[C@@H]1CCCC[C@H]1N1CCC(c2ccccc2)CC1,19
3819,O=C(O)CC1CC(c2ccccc2)=NO1,15
3820,COC[C@@H](c1ccc(C(F)(F)F)cc1)N1CCN(C2(C)CCN(C(=O)c3c(C)ncnc3C)CC2)C[C@@H]1C,38
3821,CC[C@]12CCCN3CCc4c(n(c5ccccc45)[C@](O)(C(=O)OC)C1)[C@@H]32,26
3822,CCOC(=O)C1=C[C@]2(CC)CCCN3CCc4c(n1c1ccccc41)[C@@H]32,26
3823,Cc1cc(Cn2nnc3c(-c4ccco4)nc(N)nc32)ccc1N,24
3824,Cc1c(C)c2c(c(C)c1O)CC[C@@](C)(CCC[C@H](C)CCC[C@H](C)CCCC(C)C)O2,31
3825,C=C(NNc1nnc2c(n1)[nH]c1c(C)cccc12)c1ccccn1,24
3826,C/C(=N/Nc1nnc2c(n1)[nH]c1c(C)cccc12)c1ccccn1,24
3827,CC[C@@H]1C(=O)N(C)c2cnc(Nc3ccc(C(=O)N[C@H]4CC[C@H](N5CCN(CC6CC6)CC5)CC4)cc3OC)nc2N1C(C)C,45
3828,COc1cccc([C@H](O)C2CCN(CCc3ccc(F)cc3)CC2)c1OC,27
3829,CN[C@H]1CN(c2ccc3c(=O)c(C(=O)O)cn(-c4nccs4)c3n2)C[C@@H]1OC,28
3830,CCn1c(=O)c(-c2cc[nH]n2)cc2c(C)nc(N)nc21,20
3831,O=C(O)CCc1c[nH]c2ccccc12,14
3832,CNC(=O)c1ccccc1Nc1cc(Nc2ccc(N3CCOCC3)cc2OC)ncc1C(F)(F)F,36
3833,CC(C)[C@](O)(c1ccc2cc(OC(F)F)c(OC(F)F)cc2c1)c1c[nH]nn1,28
3834,CN[C@H](CNC(=O)N1CCC[C@@H]([C@@H](OCCNC(=O)OC)c2cccc(Cl)c2)C1)C[C@H]1CCCOC1,36
3835,Cc1csc(NC(=O)CSc2ccc(-c3ccccc3)nn2)n1,23
3836,O=C(NCCN1CCC2(CC1)C(=O)NCN2c1cccc(F)c1)c1ccc2ccccc2c1,33
